code,name,ipo_time,sum_share,fluent_share,industry,city,board
300888,稳健医疗,2020-09-17,5.94387367,1.87621315,制造业,深圳,创业板
300889,爱克股份,2020-09-16,1.56,0.88885875,制造业,深圳,创业板
300890,翔丰华,2020-09-17,1.09336341,0.97358231,制造业,深圳,创业板
300891,惠云钛业,2020-09-17,4.00002662,3.32416412,制造业,深圳,创业板
300892,品渥食品,2020-09-24,1.0,0.439952,批发零售,深圳,创业板
300893,松原股份,2020-09-24,2.256,1.12507768,制造业,深圳,创业板
300894,火星人,2020-12-31,4.08769577,2.94070252,制造业,深圳,创业板
300895,铜牛信息,2020-09-24,1.40800657,1.38172254,信息技术,深圳,创业板
300896,爱美客,2020-09-28,2.1636,1.49236157,制造业,深圳,创业板
300897,山科智能,2020-09-28,0.68,0.42632156,制造业,深圳,创业板
300898,熊猫乳品,2020-10-16,1.24,1.08516939,制造业,深圳,创业板
300899,上海凯鑫,2020-10-16,0.63783466,0.40936066,公共环保,深圳,创业板
300900,广联航空,2020-10-29,2.1175753,1.55261655,制造业,深圳,创业板
300901,中胤时尚,2020-10-29,2.4,2.4,科研服务,深圳,创业板
300902,国安达,2020-10-29,1.30910176,0.87895801,制造业,深圳,创业板
300903,科翔股份,2020-11-05,4.14694422,3.2978707,制造业,深圳,创业板
300904,威力传动,2023-08-09,0.72383232,0.18096,制造业,深圳,创业板
300905,宝丽迪,2020-11-05,1.76299756,1.17483293,制造业,深圳,创业板
300906,日月明,2020-11-05,0.8,0.71681401,制造业,深圳,创业板
300907,康平科技,2020-11-18,0.96,0.95999156,制造业,深圳,创业板
300908,仲景食品,2020-11-23,1.0,0.84644897,制造业,深圳,创业板
300909,汇创达,2020-11-18,1.72972979,1.07054882,制造业,深圳,创业板
300910,瑞丰新材,2020-11-27,2.88228061,2.01873688,制造业,深圳,创业板
300911,亿田智能,2020-12-03,1.0674885,0.9964881,制造业,深圳,创业板
300912,凯龙高科,2020-12-07,1.15222,0.85096375,公共环保,深圳,创业板
300913,兆龙互连,2020-12-07,2.58169548,2.10862848,制造业,深圳,创业板
300915,海融科技,2020-12-02,0.9,0.24828,制造业,深圳,创业板
300916,朗特智能,2020-12-02,1.44644007,0.92334516,制造业,深圳,创业板
300917,特发服务,2020-12-21,1.69,1.69,房地产,深圳,创业板
300918,南山智尚,2020-12-22,3.60000992,3.59999755,制造业,深圳,创业板
300919,中伟股份,2020-12-23,6.69824103,6.49235756,制造业,深圳,创业板
300920,润阳科技,2020-12-25,1.0,0.6434075,制造业,深圳,创业板
300921,南凌科技,2020-12-22,1.3142817,0.7898067,信息技术,深圳,创业板
300922,天秦装备,2020-12-25,1.568112,1.15037921,制造业,深圳,创业板
300923,研奥股份,2020-12-24,0.786,0.402885,制造业,深圳,创业板
300925,法本信息,2020-12-30,4.28708945,3.1854288,信息技术,深圳,创业板
300926,博俊科技,2021-01-07,2.7882954,1.84806225,制造业,深圳,创业板
300927,江天化学,2021-01-07,1.4436,1.4088893,制造业,深圳,创业板
300928,华安鑫创,2021-01-06,0.8,0.53013103,科研服务,深圳,创业板
300929,华骐环保,2021-01-20,1.32132956,1.2403954,公共环保,深圳,创业板
300930,屹通新材,2021-01-21,1.0,0.47125001,制造业,深圳,创业板
300931,通用电梯,2021-01-21,2.40146,2.00443513,制造业,深圳,创业板
300932,三友联众,2021-01-22,1.75881318,1.25271318,制造业,深圳,创业板
300933,中辰股份,2021-01-22,4.5850868,2.3475868,制造业,深圳,创业板
300935,盈建科,2021-01-20,0.7943068,0.44760331,信息技术,深圳,创业板
300936,中英科技,2021-01-26,0.752,0.26617775,制造业,深圳,创业板
300937,药易购,2021-01-27,0.95666682,0.62647872,批发零售,深圳,创业板
300938,信测标准,2021-01-27,1.137902,0.79479028,科研服务,深圳,创业板
300939,秋田微,2021-01-28,1.2,1.2,制造业,深圳,创业板
300940,南极光,2021-02-03,2.22644372,1.14284288,制造业,深圳,创业板
300941,创识科技,2021-02-09,2.0475,1.21355487,信息技术,深圳,创业板
300942,易瑞生物,2021-02-09,4.0086,3.08424125,制造业,深圳,创业板
300943,春晖智控,2021-02-10,2.0382,1.23499475,制造业,深圳,创业板
300945,曼卡龙,2021-02-10,2.61951029,2.38189522,批发零售,深圳,创业板
300946,恒而达,2021-02-08,1.20006,0.56961,制造业,深圳,创业板
300947,德必集团,2021-02-10,1.53603596,0.95293756,商务服务,深圳,创业板
300948,冠中生态,2021-02-25,1.40015506,0.69665506,公共环保,深圳,创业板
300949,奥雅股份,2021-02-26,0.605065,0.1700475,科研服务,深圳,创业板
300950,德固特,2021-03-03,1.5048,0.60345,制造业,深圳,创业板
300951,博硕科技,2021-02-26,1.21046707,0.57574507,制造业,深圳,创业板
300952,恒辉安防,2021-03-11,1.45574507,0.44852653,制造业,深圳,创业板
300953,震裕科技,2021-03-18,1.0278285,0.4557985,制造业,深圳,创业板
300955,嘉亨家化,2021-03-24,1.008,0.44861788,制造业,深圳,创业板
300956,英力股份,2021-03-26,1.3200096,0.56995867,制造业,深圳,创业板
300957,贝泰妮,2021-03-25,4.236,2.17393711,制造业,深圳,创业板
300958,建工修复,2021-03-29,1.56736579,0.76968952,公共环保,深圳,创业板
300959,线上线下,2021-03-22,0.811808,0.38144496,信息技术,深圳,创业板
300960,通业科技,2021-03-29,1.02385812,0.256,制造业,深圳,创业板
300961,深水海纳,2021-03-30,1.7728,1.22960469,公共环保,深圳,创业板
300962,中金辐照,2021-04-09,2.64001897,1.20901959,制造业,深圳,创业板
300963,中洲特材,2021-04-09,2.34,1.04029088,制造业,深圳,创业板
300964,本川智能,2021-08-05,0.77298284,0.33653747,制造业,深圳,创业板
300965,恒宇信通,2021-04-02,0.6,0.1642875,制造业,深圳,创业板
300966,共同药业,2021-04-09,1.15278902,0.59087927,制造业,深圳,创业板
300967,晓鸣股份,2021-04-13,1.89498887,1.0480033,农林牧渔,深圳,创业板
300968,格林精密,2021-04-15,4.1338,1.73125748,制造业,深圳,创业板
300969,恒帅股份,2021-04-12,0.8,0.2,制造业,深圳,创业板
300970,华绿生物,2021-04-12,1.178886,0.69602346,农林牧渔,深圳,创业板
300971,博亚精工,2021-04-15,0.84,0.57907032,制造业,深圳,创业板
300972,万辰集团,2021-04-19,1.54694132,0.75371732,农林牧渔,深圳,创业板
300973,立高食品,2021-04-15,1.69340222,0.7104556,制造业,深圳,创业板
300975,商络电子,2021-04-21,6.30423086,3.26661436,批发零售,深圳,创业板
300976,达瑞电子,2021-04-19,0.955646,0.38440164,制造业,深圳,创业板
300977,深圳瑞捷,2021-04-20,1.52766542,0.38767109,科研服务,深圳,创业板
300978,东箭科技,2021-04-26,4.22702739,1.54765485,制造业,深圳,创业板
300979,华利集团,2021-04-26,11.67,1.4607735,制造业,深圳,创业板
300980,祥源新材,2021-04-21,1.08334694,0.51013544,制造业,深圳,创业板
300981,中红医疗,2021-04-27,3.900078,1.228461,制造业,深圳,创业板
300982,苏文电能,2021-04-27,2.06965146,0.80570706,建筑业,深圳,创业板
300983,尤安设计,2021-04-20,1.28,0.32,科研服务,深圳,创业板
300984,金沃股份,2021-06-18,0.76801872,0.29723664,制造业,深圳,创业板
300985,致远新能,2021-04-29,1.333334,0.363334,制造业,深圳,创业板
300986,志特新材,2021-04-30,2.46371227,1.05480831,制造业,深圳,创业板
300987,川网传媒,2021-05-11,1.73368,0.95368,信息技术,深圳,创业板
300988,津荣天宇,2021-05-12,1.40297357,0.57748997,制造业,深圳,创业板
300989,蕾奥规划,2021-05-07,1.62891,0.405,科研服务,深圳,创业板
300990,同飞股份,2021-05-12,1.6848,0.4212,制造业,深圳,创业板
300991,创益通,2021-05-20,1.44,0.65376,制造业,深圳,创业板
300992,泰福泵业,2021-05-25,0.90800119,0.43515019,制造业,深圳,创业板
300993,玉马遮阳,2021-05-24,3.081312,0.994617,制造业,深圳,创业板
300994,久祺股份,2021-08-12,2.33088,0.77856,制造业,深圳,创业板
300995,奇德新材,2021-05-26,0.8416,0.29495681,制造业,深圳,创业板
300996,普联软件,2021-06-03,2.02525749,1.22996088,信息技术,深圳,创业板
300997,欢乐家,2021-06-02,4.475,0.875,制造业,深圳,创业板
300998,宁波方正,2021-06-02,1.3716923,0.65767838,制造业,深圳,创业板
300999,金龙鱼,2020-10-15,54.21591536,5.42647097,制造业,深圳,创业板
301000,肇民科技,2021-05-28,1.7280054,0.6912054,制造业,深圳,创业板
301001,凯淳股份,2021-05-28,0.8,0.344,批发零售,深圳,创业板
301002,崧盛股份,2021-06-07,1.22876269,0.58362063,制造业,深圳,创业板
301003,江苏博云,2021-06-01,0.99053333,0.67556887,制造业,深圳,创业板
301004,嘉益股份,2021-06-25,1.04,0.261333,制造业,深圳,创业板
301005,超捷股份,2021-06-01,1.04497025,0.44666755,制造业,深圳,创业板
301006,迈拓股份,2021-06-07,1.3928,0.64519019,制造业,深圳,创业板
301007,德迈仕,2021-06-16,1.5334,1.2360775,制造业,深圳,创业板
301008,宏昌科技,2021-06-11,0.80000506,0.24644506,制造业,深圳,创业板
301009,可靠股份,2021-06-17,2.7186,0.96941192,制造业,深圳,创业板
301010,晶雪节能,2021-06-18,1.08,0.5066172,制造业,深圳,创业板
301011,华立科技,2021-06-17,1.46692,0.78261788,制造业,深圳,创业板
301012,扬电科技,2021-06-22,1.4249019,1.0007019,制造业,深圳,创业板
301013,利和兴,2021-06-29,2.33743056,1.66465354,制造业,深圳,创业板
301015,百洋医药,2021-06-30,5.25613422,1.18888422,批发零售,深圳,创业板
301016,雷尔伟,2021-06-30,1.2,0.3,制造业,深圳,创业板
301017,漱玉平民,2021-07-05,4.05340303,1.09300303,批发零售,深圳,创业板
301018,申菱环境,2021-07-07,2.66052564,1.13291064,制造业,深圳,创业板
301019,宁波色母,2021-06-28,1.2,0.58355066,制造业,深圳,创业板
301020,密封科技,2021-07-06,1.464,0.7292184,制造业,深圳,创业板
301021,英诺激光,2021-07-06,1.51511482,0.69961482,制造业,深圳,创业板
301022,海泰科,2021-07-02,0.83204227,0.4052971,制造业,深圳,创业板
301023,江南奕帆,2021-07-07,0.5600025,0.24617891,制造业,深圳,创业板
301024,霍普股份,2021-07-28,0.63585,0.177375,科研服务,深圳,创业板
301025,读客文化,2021-07-19,4.003094,1.03829246,文化传播,深圳,创业板
301026,浩通科技,2021-07-16,1.13333334,0.58339709,制造业,深圳,创业板
301027,华蓝集团,2021-07-15,1.482914,1.00699294,科研服务,深圳,创业板
301028,东亚机械,2021-07-20,3.78912,1.080932,制造业,深圳,创业板
301029,怡合达,2021-07-23,5.77708128,2.97949291,制造业,深圳,创业板
301030,仕净科技,2021-07-22,1.43646622,1.14545847,制造业,深圳,创业板
301031,中熔电气,2021-07-15,0.66277427,0.36530448,制造业,深圳,创业板
301032,新柴股份,2021-07-22,2.411334,0.82884025,制造业,深圳,创业板
301033,迈普医学,2021-07-26,0.66062951,0.38209642,制造业,深圳,创业板
301035,润丰股份,2021-07-28,2.78662094,0.8934509,制造业,深圳,创业板
301036,双乐股份,2021-07-29,1.0,0.43461432,制造业,深圳,创业板
301037,保立佳,2021-07-30,1.00107819,0.28275847,制造业,深圳,创业板
301038,深水规院,2021-08-04,1.716,0.49335,科研服务,深圳,创业板
301039,中集车辆,2021-07-08,14.5368,7.25236525,制造业,深圳,创业板
301040,中环海陆,2021-08-03,1.00000437,0.69619837,制造业,深圳,创业板
301041,金百泽,2021-08-11,1.0668,0.61561706,制造业,深圳,创业板
301042,安联锐视,2021-08-05,0.69359759,0.42293009,制造业,深圳,创业板
301043,绿岛风,2021-08-11,0.68,0.18,制造业,深圳,创业板
301045,天禄科技,2021-08-13,1.10318358,0.55320611,制造业,深圳,创业板
301046,能辉科技,2021-08-17,1.49690637,0.59041287,建筑业,深圳,创业板
301047,义翘神州,2021-08-16,1.292,0.5846341,科研服务,深圳,创业板
301048,金鹰重工,2021-08-18,5.333334,1.333334,制造业,深圳,创业板
301049,超越科技,2021-08-24,0.94253334,0.25684034,公共环保,深圳,创业板
301050,雷电微力,2021-08-24,1.74967506,1.34661264,制造业,深圳,创业板
301051,信濠光电,2021-08-27,1.2,0.6599025,制造业,深圳,创业板
301052,果麦文化,2021-08-30,0.7275994,0.5470224,文化传播,深圳,创业板
301053,远信工业,2021-09-01,0.817525,0.23264948,制造业,深圳,创业板
301055,张小泉,2021-09-06,1.56,0.5845,制造业,深圳,创业板
301056,森赫股份,2021-09-07,2.66786667,0.66696667,制造业,深圳,创业板
301057,汇隆新材,2021-09-09,1.17450438,0.51668438,制造业,深圳,创业板
301058,中粮科工,2021-09-09,5.12274245,2.034136,科研服务,深圳,创业板
301059,金三江,2021-09-13,2.31154,0.66065383,制造业,深圳,创业板
301060,兰卫医学,2021-09-13,4.00517,1.80239432,批发零售,深圳,创业板
301061,匠心家居,2021-09-13,1.28,0.32,制造业,深圳,创业板
301062,上海艾录,2021-09-14,4.003918,2.40292666,制造业,深圳,创业板
301063,海锅股份,2021-09-24,1.04360724,0.61133724,制造业,深圳,创业板
301065,本立科技,2021-09-14,1.0602,0.4570995,制造业,深圳,创业板
301066,万事利,2021-09-22,1.88352192,0.7204858,制造业,深圳,创业板
301067,显盈科技,2021-09-22,0.97236,0.4520115,制造业,深圳,创业板
301068,大地海洋,2021-09-28,0.84,0.39643093,制造业,深圳,创业板
301069,凯盛新材,2021-09-27,4.2064,1.4044,制造业,深圳,创业板
301070,开勒股份,2021-09-23,0.645552,0.3623088,制造业,深圳,创业板
301071,力量钻石,2021-09-24,2.60272313,1.30567118,制造业,深圳,创业板
301072,中捷精工,2021-09-29,1.050548,0.333548,制造业,深圳,创业板
301073,君亭酒店,2021-09-30,1.94451046,0.85844564,住宿餐饮,深圳,创业板
301075,多瑞医药,2021-09-29,0.8,0.27423729,制造业,深圳,创业板
301076,新瀚新材,2021-10-11,1.34524,0.69328025,制造业,深圳,创业板
301077,星华新材,2021-09-30,1.2,0.42870002,制造业,深圳,创业板
301078,孩子王,2021-10-14,11.09741088,6.35193152,批发零售,深圳,创业板
301079,邵阳液压,2021-10-19,1.10364584,0.57755156,制造业,深圳,创业板
301080,百普赛斯,2021-10-18,1.2,0.67028897,科研服务,深圳,创业板
301081,严牌股份,2021-10-20,2.04804,0.84384,制造业,深圳,创业板
301082,久盛电气,2021-10-27,1.6164941,0.67938622,制造业,深圳,创业板
301083,百胜智能,2021-10-21,1.77866667,0.54859917,制造业,深圳,创业板
301085,亚康股份,2021-10-18,0.86775675,0.39585253,信息技术,深圳,创业板
301086,鸿富瀚,2021-10-20,0.9,0.3249675,制造业,深圳,创业板
301087,可孚医疗,2021-10-25,2.0923825,0.90574318,制造业,深圳,创业板
301088,戎美股份,2021-10-28,2.28,0.5775,批发零售,深圳,创业板
301089,拓新药业,2021-10-27,1.265445,0.79070706,制造业,深圳,创业板
301090,华润材料,2021-10-26,14.86358853,2.21904983,制造业,深圳,创业板
301091,深城交,2021-10-29,3.12,1.482,科研服务,深圳,创业板
301092,争光股份,2021-11-02,1.33693484,0.42855884,制造业,深圳,创业板
301093,华兰股份,2021-11-01,1.35786667,0.96708821,制造业,深圳,创业板
301095,广立微,2022-08-05,2.0,1.07337643,信息技术,深圳,创业板
301096,百诚医药,2021-12-20,1.08919903,0.69121939,科研服务,深圳,创业板
301097,天益医疗,2022-04-07,0.58947368,0.18347368,制造业,深圳,创业板
301098,金埔园林,2021-11-12,1.58404956,1.08400379,建筑业,深圳,创业板
301099,雅创电子,2021-11-22,0.8,0.29,批发零售,深圳,创业板
301100,风光股份,2021-12-17,2.0,0.5,制造业,深圳,创业板
301101,明月镜片,2021-12-16,2.015121,0.714681,制造业,深圳,创业板
301102,兆讯传媒,2022-03-28,2.9,0.71136535,商务服务,深圳,创业板
301103,何氏眼科,2022-03-22,1.58026471,0.83090131,卫生,深圳,创业板
301105,鸿铭股份,2022-12-30,0.5,0.14187498,制造业,深圳,创业板
301106,骏成科技,2022-01-28,0.72586668,0.20846667,制造业,深圳,创业板
301107,瑜欣电子,2022-05-24,0.734,0.2097865,制造业,深圳,创业板
301108,洁雅股份,2021-12-03,0.81209818,0.35238328,制造业,深圳,创业板
301109,军信股份,2022-04-13,4.1001,1.01100348,公共环保,深圳,创业板
301110,青木股份,2022-03-11,0.66666667,0.34575001,信息技术,深圳,创业板
301111,粤万年青,2021-12-07,1.6,0.7013848,制造业,深圳,创业板
301112,信邦智能,2022-06-29,1.102666,0.36256909,制造业,深圳,创业板
301113,雅艺科技,2021-12-22,0.7,0.184687,制造业,深圳,创业板
301115,建科股份,2022-08-31,1.85248,1.01019372,科研服务,深圳,创业板
301116,益客食品,2022-01-18,4.48979593,1.16498567,制造业,深圳,创业板
301117,佳缘科技,2022-01-17,0.922633,0.45818544,信息技术,深圳,创业板
301118,恒光股份,2021-11-18,1.0667,0.54163813,制造业,深圳,创业板
301119,正强股份,2021-11-22,1.04,0.273,制造业,深圳,创业板
301120,新特电气,2022-04-19,3.71441055,1.53119277,制造业,深圳,创业板
301121,紫建电子,2022-08-08,0.70803184,0.2956183,制造业,深圳,创业板
301122,采纳股份,2022-01-26,1.22245658,0.44245658,制造业,深圳,创业板
301123,奕东电子,2022-01-25,2.336,0.76416213,制造业,深圳,创业板
301125,腾亚精工,2022-06-08,1.0136,0.422275,制造业,深圳,创业板
301126,达嘉维康,2021-12-07,2.065057,1.09723714,批发零售,深圳,创业板
301127,天源环保,2021-12-30,4.20231789,2.47203245,水电煤气,深圳,创业板
301128,强瑞技术,2021-11-10,0.73886622,0.27256749,制造业,深圳,创业板
301129,瑞纳智能,2021-11-02,1.33902,0.361836,制造业,深圳,创业板
301130,西点药业,2022-02-23,0.80803943,0.58028134,制造业,深圳,创业板
301131,聚赛龙,2022-03-14,0.4778,0.23074208,制造业,深圳,创业板
301132,满坤科技,2022-08-10,1.4747,0.4347475,制造业,深圳,创业板
301133,金钟股份,2021-11-26,1.06096616,0.31096616,制造业,深圳,创业板
301135,瑞德智能,2022-04-12,1.025695,0.49457,制造业,深圳,创业板
301136,招标股份,2022-01-11,2.7520482,1.0388982,科研服务,深圳,创业板
301137,哈焊华通,2022-03-22,1.818134,1.017018,制造业,深圳,创业板
301138,华研精机,2021-12-15,1.2,0.3,制造业,深圳,创业板
301139,元道通信,2022-07-08,1.215808,0.71723518,信息技术,深圳,创业板
301141,中科磁业,2023-04-03,0.88594718,0.21421894,制造业,深圳,创业板
301148,嘉戎技术,2022-04-21,1.1649708,0.3848908,公共环保,深圳,创业板
301149,隆华新材,2021-11-10,4.30000018,1.84125519,制造业,深圳,创业板
301150,中一科技,2022-04-21,1.3132699,0.6799099,制造业,深圳,创业板
301151,冠龙节能,2022-04-11,1.7037402,0.54567429,制造业,深圳,创业板
301152,天力锂能,2022-08-29,1.21982307,0.72994807,制造业,深圳,创业板
301153,中科江南,2022-05-18,1.944,1.1436996,信息技术,深圳,创业板
301155,海力风电,2021-11-24,2.17391478,0.91123562,制造业,深圳,创业板
301156,美农生物,2022-06-17,1.12,0.53223535,制造业,深圳,创业板
301157,华塑科技,2023-03-09,0.6,0.15,制造业,深圳,创业板
301158,德石股份,2022-01-17,1.5037051,0.77688221,制造业,深圳,创业板
301159,三维天地,2022-01-07,0.7735,0.31214763,信息技术,深圳,创业板
301160,翔楼新材,2022-06-06,0.79183314,0.42845167,制造业,深圳,创业板
301161,唯万密封,2022-09-14,1.2,0.53328,制造业,深圳,创业板
301162,国能日新,2022-04-29,0.99249682,0.60674006,信息技术,深圳,创业板
301163,宏德股份,2022-04-19,0.816,0.33447421,制造业,深圳,创业板
301165,锐捷网络,2022-11-21,5.68181818,0.68181818,制造业,深圳,创业板
301166,优宁维,2021-12-28,0.86666668,0.41268868,批发零售,深圳,创业板
301167,建研设计,2021-12-06,1.12,0.65210059,科研服务,深圳,创业板
301168,通灵股份,2021-12-10,1.2,0.493089,制造业,深圳,创业板
301169,零点有数,2021-11-03,0.72239774,0.28122128,商务服务,深圳,创业板
301170,锡南科技,2023-06-27,1.0,0.25,制造业,深圳,创业板
301171,易点天下,2022-08-19,4.71885905,3.08775025,信息技术,深圳,创业板
301172,君逸数码,2023-07-26,1.232,0.29219726,信息技术,深圳,创业板
301175,中科环保,2022-07-08,14.7188,6.171741,公共环保,深圳,创业板
301176,逸豪新材,2022-09-28,1.69066667,0.56355556,制造业,深圳,创业板
301177,迪阿股份,2021-12-15,4.0001,0.4001,批发零售,深圳,创业板
301178,天亿马,2021-11-12,0.672368,0.43598856,信息技术,深圳,创业板
301179,泽宇智能,2021-12-08,2.39178528,0.60978528,信息技术,深圳,创业板
301180,万祥科技,2021-11-16,4.0001,0.57866002,制造业,深圳,创业板
301181,标榜股份,2022-02-21,1.17,0.39,制造业,深圳,创业板
301182,凯旺科技,2021-12-23,0.958217,0.359717,制造业,深圳,创业板
301183,东田微,2022-05-24,0.8,0.46088,制造业,深圳,创业板
301185,鸥玛软件,2021-11-19,1.534176,0.92516719,信息技术,深圳,创业板
301186,超达装备,2021-12-23,0.73255537,0.22097449,制造业,深圳,创业板
301187,欧圣电气,2022-04-22,1.82607661,0.47874222,制造业,深圳,创业板
301188,力诺特玻,2021-11-11,2.3241,1.50404264,制造业,深圳,创业板
301189,奥尼电子,2021-12-28,1.14896465,0.41089323,制造业,深圳,创业板
301190,善水科技,2021-12-24,2.146365,0.710469,制造业,深圳,创业板
301191,菲菱科思,2022-05-26,0.69342,0.26150675,制造业,深圳,创业板
301192,泰祥股份,2022-08-11,0.999,0.4786875,制造业,深圳,创业板
301193,家联科技,2021-12-09,1.92,0.912,制造业,深圳,创业板
301195,北路智控,2022-08-01,1.3152174,0.4909539,信息技术,深圳,创业板
301196,唯科科技,2022-01-11,1.248,0.3736875,制造业,深圳,创业板
301197,工大科雅,2022-08-08,1.2054,0.8188725,信息技术,深圳,创业板
301198,喜悦智行,2021-12-02,1.69,0.778414,制造业,深圳,创业板
301199,迈赫股份,2021-12-07,1.3334,0.46715,制造业,深圳,创业板
301200,大族数控,2022-02-28,4.2,0.57333198,制造业,深圳,创业板
301201,诚达药业,2022-01-20,1.54713824,0.87193824,制造业,深圳,创业板
301202,朗威股份,2023-07-05,1.364,0.341,制造业,深圳,创业板
301203,国泰环保,2023-04-04,0.8,0.18,公共环保,深圳,创业板
301205,联特科技,2022-09-13,1.29744,0.6795828,制造业,深圳,创业板
301206,三元生物,2022-02-10,2.023257,1.03544794,制造业,深圳,创业板
301207,华兰疫苗,2022-02-18,6.00015,1.41013988,制造业,深圳,创业板
301208,中亦科技,2022-07-07,1.0000005,0.3786255,信息技术,深圳,创业板
301209,联合化学,2022-08-25,0.8,0.245,制造业,深圳,创业板
301210,金杨股份,2023-06-30,0.82456356,0.17331436,制造业,深圳,创业板
301211,亨迪药业,2021-12-22,2.88,0.72,制造业,深圳,创业板
301212,联盛化学,2022-04-19,1.08,0.27,制造业,深圳,创业板
301213,观想科技,2021-12-06,0.79999999,0.29124649,信息技术,深圳,创业板
301215,中汽股份,2022-03-08,13.224,7.674,科研服务,深圳,创业板
301216,万凯新材,2022-03-29,5.150931,2.84696847,制造业,深圳,创业板
301217,铜冠铜箔,2022-01-27,8.29015544,2.29015544,制造业,深圳,创业板
301218,华是科技,2022-03-07,1.1404,0.57012086,信息技术,深圳,创业板
301219,腾远钴业,2022-03-17,2.94717182,1.67881126,制造业,深圳,创业板
301220,亚香股份,2022-06-22,0.808,0.47109999,制造业,深圳,创业板
301221,光庭信息,2021-12-22,0.926223,0.43648925,信息技术,深圳,创业板
301222,浙江恒威,2022-03-09,1.013334,0.293184,制造业,深圳,创业板
301223,中荣股份,2022-10-26,1.9312756,1.1201506,制造业,深圳,创业板
301225,恒勃股份,2023-06-16,1.0338,0.24981964,制造业,深圳,创业板
301226,祥明智能,2022-03-25,1.088,0.49079864,制造业,深圳,创业板
301227,森鹰窗业,2022-09-26,0.948,0.33681225,制造业,深圳,创业板
301228,实朴检测,2022-01-28,1.2,0.54798005,科研服务,深圳,创业板
301229,纽泰格,2022-02-22,0.80013366,0.33648434,制造业,深圳,创业板
301230,泓博医药,2022-11-01,1.07622666,0.59371666,科研服务,深圳,创业板
301231,荣信文化,2022-09-08,0.844,0.539,文化传播,深圳,创业板
301232,飞沃科技,2023-06-15,0.53687391,0.1347,制造业,深圳,创业板
301233,盛帮股份,2022-07-06,0.5147,0.1866855,制造业,深圳,创业板
301234,五洲医疗,2022-07-05,0.68,0.18428,制造业,深圳,创业板
301235,华康医疗,2022-01-28,1.056,0.50952,建筑业,深圳,创业板
301236,软通动力,2022-03-15,9.52941177,6.80315389,信息技术,深圳,创业板
301237,和顺科技,2022-03-23,0.8,0.37940625,制造业,深圳,创业板
301238,瑞泰新材,2022-06-17,7.333333,2.133333,制造业,深圳,创业板
301239,普瑞眼科,2022-07-05,1.49619048,0.70789463,卫生,深圳,创业板
301246,宏源药业,2023-03-20,4.000068,0.472572,制造业,深圳,创业板
301248,杰创智能,2022-04-20,1.53705,1.01801625,信息技术,深圳,创业板
301251,威尔高,2023-09-06,1.3462176,0.31919659,制造业,深圳,创业板
301252,同星科技,2023-05-25,0.8,0.2,制造业,深圳,创业板
301255,通力科技,2022-12-27,1.088,0.272,制造业,深圳,创业板
301256,华融化学,2022-03-22,4.8,1.362,制造业,深圳,创业板
301257,普蕊斯,2022-05-17,0.6116,0.3618909,科研服务,深圳,创业板
301258,富士莱,2022-03-29,0.9167,0.3384575,制造业,深圳,创业板
301259,艾布鲁,2022-04-26,1.56,0.81369788,公共环保,深圳,创业板
301260,格力博,2023-02-08,4.89259543,2.1233087,制造业,深圳,创业板
301261,恒工精密,2023-07-10,0.87890196,0.20908051,制造业,深圳,创业板
301262,海看股份,2023-06-20,4.17,0.417,信息技术,深圳,创业板
301263,泰恩康,2022-03-29,4.254975,2.67620828,批发零售,深圳,创业板
301265,华新环保,2022-12-16,3.02973182,1.65552027,制造业,深圳,创业板
301266,宇邦新材,2022-06-08,1.04,0.375,制造业,深圳,创业板
301267,华厦眼科,2022-11-07,8.4,3.28828875,卫生,深圳,创业板
301268,铭利达,2022-04-07,4.00010131,1.80005581,制造业,深圳,创业板
301269,华大九天,2022-07-29,5.42941768,2.62321446,信息技术,深圳,创业板
301270,汉仪股份,2022-08-31,1.0,0.74061625,信息技术,深圳,创业板
301272,英华特,2023-07-13,0.585157,0.1463,制造业,深圳,创业板
301273,瑞晨环保,2022-10-25,0.71641792,0.34629292,制造业,深圳,创业板
301276,嘉曼服饰,2022-09-09,1.08,0.3874173,制造业,深圳,创业板
301277,新天地,2022-11-16,2.0004,0.5004,制造业,深圳,创业板
301278,快可电子,2022-08-04,0.833228,0.337285,制造业,深圳,创业板
301279,金道科技,2022-04-13,1.0,0.2875,制造业,深圳,创业板
301280,珠城科技,2022-12-26,0.977001,0.263751,制造业,深圳,创业板
301281,科源制药,2023-04-04,1.0829,0.2709,制造业,深圳,创业板
301282,金禄电子,2022-08-26,1.51139968,0.72139968,制造业,深圳,创业板
301283,聚胶股份,2022-09-02,0.8,0.44387915,制造业,深圳,创业板
301285,鸿日达,2022-09-28,2.0667,0.77209808,制造业,深圳,创业板
301286,侨源股份,2022-06-14,4.001,0.39725,制造业,深圳,创业板
301287,康力源,2023-06-14,0.6667,0.1667,制造业,深圳,创业板
301288,清研环境,2022-04-22,1.0801,0.47092924,制造业,深圳,创业板
301289,国缆检测,2022-06-22,0.78,0.25349901,科研服务,深圳,创业板
301290,东星医疗,2022-11-30,1.00173334,0.679979,制造业,深圳,创业板
301291,明阳电气,2023-06-30,3.122,0.71755745,制造业,深圳,创业板
301292,海科新源,2023-07-07,2.22963178,0.45164215,制造业,深圳,创业板
301293,三博脑科,2023-05-05,1.58451529,0.35998036,卫生,深圳,创业板
301295,美硕科技,2023-06-28,0.72,0.18,制造业,深圳,创业板
